subject_id,story,strategy,generous_status_second,own_benefit,other_benefit,inequity_aversion,communicate_equal,communicate_hierarchy,understood,pass_attention
1f5c5ec033ecc067724eee4d654f841f,family meals,alternating,lower,6,6,NA,6,0,yes,TRUE
3bb2cc1c57132da0e58fc58640dd6685,fundraising,alternating,higher,4,4,3,3,3,yes,TRUE
3bb2cc1c57132da0e58fc58640dd6685,meeting prep,alternating,lower,5,0,1,5,1,yes,TRUE
3bb2cc1c57132da0e58fc58640dd6685,feedback,alternating,higher,2,5,4,5,0,yes,TRUE
3bb2cc1c57132da0e58fc58640dd6685,family meals,repeating,higher,3,4,5,1,3,yes,TRUE
3bb2cc1c57132da0e58fc58640dd6685,coffee,alternating,equal,4,4,5,6,0,yes,TRUE
3bb2cc1c57132da0e58fc58640dd6685,weekend,repeating,equal,2,4,4,2,3,yes,TRUE
3bb2cc1c57132da0e58fc58640dd6685,restaurant,alternating,just_met,4,4,5,6,0,yes,TRUE
3bb2cc1c57132da0e58fc58640dd6685,group project,alternating,equal,5,3,4,5,1,yes,TRUE
3bb2cc1c57132da0e58fc58640dd6685,police,repeating,equal,6,3,0,0,5,yes,TRUE
3bb2cc1c57132da0e58fc58640dd6685,concerts,repeating,lower,3,5,4,3,4,yes,TRUE
3bb2cc1c57132da0e58fc58640dd6685,architects,repeating,just_met,6,2,1,2,4,yes,TRUE
3bb2cc1c57132da0e58fc58640dd6685,scheduling,repeating,lower,1,5,3,0,4,yes,TRUE
3bb2cc1c57132da0e58fc58640dd6685,babysitting,repeating,just_met,1,5,2,1,4,yes,TRUE
3bb2cc1c57132da0e58fc58640dd6685,housemates,alternating,just_met,4,4,5,5,0,yes,TRUE
3bb2cc1c57132da0e58fc58640dd6685,gifts,alternating,lower,3,4,5,6,0,yes,TRUE
3bb2cc1c57132da0e58fc58640dd6685,groceries,repeating,higher,3,4,4,1,4,yes,TRUE
6d09c27450557ebe31ce1a5e5013d731,scheduling,repeating,higher,3,4,4,5,2,yes,TRUE
6d09c27450557ebe31ce1a5e5013d731,housemates,alternating,equal,4,4,4,4,4,yes,TRUE
6d09c27450557ebe31ce1a5e5013d731,feedback,repeating,lower,3,4,1,1,5,yes,TRUE
6d09c27450557ebe31ce1a5e5013d731,architects,repeating,equal,5,4,4,4,3,yes,TRUE
6d09c27450557ebe31ce1a5e5013d731,gifts,alternating,higher,3,3,4,5,5,yes,TRUE
6d09c27450557ebe31ce1a5e5013d731,babysitting,repeating,equal,4,4,3,3,3,yes,TRUE
6d09c27450557ebe31ce1a5e5013d731,group project,repeating,just_met,4,4,4,4,5,yes,TRUE
6d09c27450557ebe31ce1a5e5013d731,meeting prep,alternating,higher,4,4,4,4,4,yes,TRUE
6d09c27450557ebe31ce1a5e5013d731,coffee,repeating,just_met,3,3,3,3,3,yes,TRUE
6d09c27450557ebe31ce1a5e5013d731,restaurant,alternating,equal,5,2,4,4,4,yes,TRUE
6d09c27450557ebe31ce1a5e5013d731,family meals,alternating,lower,4,4,4,4,2,yes,TRUE
6d09c27450557ebe31ce1a5e5013d731,concerts,repeating,higher,5,4,4,4,4,yes,TRUE
6d09c27450557ebe31ce1a5e5013d731,police,alternating,just_met,6,5,5,5,5,yes,TRUE
6d09c27450557ebe31ce1a5e5013d731,fundraising,repeating,lower,3,3,3,3,3,yes,TRUE
6d09c27450557ebe31ce1a5e5013d731,groceries,alternating,lower,4,4,4,4,4,yes,TRUE
6d09c27450557ebe31ce1a5e5013d731,weekend,alternating,just_met,4,4,4,4,4,yes,TRUE
9c38065f538f8147e01c703bbc16069f,weekend,alternating,equal,5,4,3,4,3,yes,TRUE
9c38065f538f8147e01c703bbc16069f,fundraising,repeating,just_met,4,3,3,4,4,yes,TRUE
9c38065f538f8147e01c703bbc16069f,concerts,alternating,higher,4,3,3,4,4,yes,TRUE
9c38065f538f8147e01c703bbc16069f,groceries,alternating,higher,2,3,2,4,2,yes,TRUE
9c38065f538f8147e01c703bbc16069f,restaurant,alternating,lower,4,4,3,3,3,yes,TRUE
9c38065f538f8147e01c703bbc16069f,gifts,alternating,lower,3,2,2,4,2,yes,TRUE
9c38065f538f8147e01c703bbc16069f,feedback,alternating,just_met,2,3,2,2,1,yes,TRUE
9c38065f538f8147e01c703bbc16069f,scheduling,repeating,lower,1,5,3,1,2,yes,TRUE
9c38065f538f8147e01c703bbc16069f,meeting prep,repeating,higher,2,1,1,1,0,yes,TRUE
9c38065f538f8147e01c703bbc16069f,architects,repeating,just_met,3,2,2,1,2,yes,TRUE
9c38065f538f8147e01c703bbc16069f,family meals,repeating,equal,1,2,3,1,3,yes,TRUE
9c38065f538f8147e01c703bbc16069f,coffee,repeating,equal,4,2,1,1,0,yes,TRUE
9c38065f538f8147e01c703bbc16069f,police,repeating,higher,3,1,0,0,0,yes,TRUE
9c38065f538f8147e01c703bbc16069f,babysitting,alternating,just_met,2,1,1,3,0,yes,TRUE
9c38065f538f8147e01c703bbc16069f,housemates,alternating,equal,3,1,2,1,0,yes,TRUE
9c38065f538f8147e01c703bbc16069f,group project,repeating,lower,2,2,1,4,0,yes,TRUE
f717cf03225ba0e46f55f5d733ef18dd,gifts,alternating,higher,2,2,1,5,5,yes,TRUE
f717cf03225ba0e46f55f5d733ef18dd,group project,repeating,just_met,6,0,0,0,6,yes,TRUE
f717cf03225ba0e46f55f5d733ef18dd,concerts,repeating,higher,0,0,0,5,0,yes,TRUE
f717cf03225ba0e46f55f5d733ef18dd,fundraising,repeating,lower,2,0,1,6,1,yes,TRUE
f717cf03225ba0e46f55f5d733ef18dd,scheduling,repeating,higher,0,2,3,6,0,yes,TRUE
f717cf03225ba0e46f55f5d733ef18dd,architects,repeating,equal,3,3,2,4,0,yes,TRUE
f717cf03225ba0e46f55f5d733ef18dd,housemates,alternating,equal,0,0,2,3,0,yes,TRUE
f717cf03225ba0e46f55f5d733ef18dd,babysitting,repeating,equal,3,3,4,0,0,yes,TRUE
f717cf03225ba0e46f55f5d733ef18dd,family meals,alternating,lower,1,4,6,4,0,yes,TRUE
f717cf03225ba0e46f55f5d733ef18dd,meeting prep,alternating,higher,6,1,0,0,4,yes,TRUE
f717cf03225ba0e46f55f5d733ef18dd,weekend,alternating,just_met,5,4,4,6,0,yes,TRUE
f717cf03225ba0e46f55f5d733ef18dd,restaurant,alternating,equal,3,3,5,6,0,yes,TRUE
f717cf03225ba0e46f55f5d733ef18dd,police,alternating,just_met,5,5,6,6,0,yes,TRUE
f717cf03225ba0e46f55f5d733ef18dd,feedback,repeating,lower,2,2,4,3,2,yes,TRUE
f717cf03225ba0e46f55f5d733ef18dd,coffee,repeating,just_met,0,0,0,2,0,yes,TRUE
f717cf03225ba0e46f55f5d733ef18dd,groceries,alternating,lower,4,3,5,6,0,yes,TRUE
946539f68fe73b60bd59b584c65712a9,housemates,repeating,just_met,3,0,0,5,2,yes,TRUE
946539f68fe73b60bd59b584c65712a9,gifts,alternating,higher,1,3,3,4,2,yes,TRUE
946539f68fe73b60bd59b584c65712a9,family meals,alternating,just_met,4,4,5,0,0,yes,TRUE
946539f68fe73b60bd59b584c65712a9,groceries,repeating,lower,5,5,1,2,1,yes,TRUE
946539f68fe73b60bd59b584c65712a9,weekend,repeating,just_met,5,0,1,5,0,yes,TRUE
946539f68fe73b60bd59b584c65712a9,restaurant,alternating,higher,4,4,4,5,0,yes,TRUE
946539f68fe73b60bd59b584c65712a9,coffee,alternating,just_met,4,4,NA,4,0,yes,TRUE
946539f68fe73b60bd59b584c65712a9,meeting prep,alternating,lower,4,4,4,4,0,yes,TRUE
946539f68fe73b60bd59b584c65712a9,group project,repeating,higher,5,1,0,0,5,yes,TRUE
946539f68fe73b60bd59b584c65712a9,fundraising,repeating,equal,5,0,1,2,5,yes,TRUE
946539f68fe73b60bd59b584c65712a9,scheduling,repeating,higher,4,4,4,3,2,yes,TRUE
946539f68fe73b60bd59b584c65712a9,feedback,alternating,equal,4,4,5,5,0,yes,TRUE
946539f68fe73b60bd59b584c65712a9,babysitting,alternating,equal,3,3,5,5,0,yes,TRUE
946539f68fe73b60bd59b584c65712a9,architects,repeating,equal,4,NA,0,5,2,yes,TRUE
946539f68fe73b60bd59b584c65712a9,concerts,repeating,lower,6,0,1,5,0,yes,TRUE
946539f68fe73b60bd59b584c65712a9,police,alternating,lower,3,3,4,4,0,yes,TRUE
558b0e4a2667f9efc7e3588f6eeb0140,police,alternating,equal,0,0,5,4,0,yes,TRUE
558b0e4a2667f9efc7e3588f6eeb0140,feedback,alternating,equal,2,0,3,5,0,yes,TRUE
558b0e4a2667f9efc7e3588f6eeb0140,gifts,alternating,higher,3,0,1,1,1,yes,TRUE
558b0e4a2667f9efc7e3588f6eeb0140,architects,repeating,higher,5,1,1,0,5,yes,TRUE
558b0e4a2667f9efc7e3588f6eeb0140,babysitting,alternating,just_met,3,3,5,5,0,yes,TRUE
558b0e4a2667f9efc7e3588f6eeb0140,group project,repeating,equal,6,1,0,1,5,yes,TRUE
558b0e4a2667f9efc7e3588f6eeb0140,groceries,repeating,higher,1,1,3,3,2,yes,TRUE
558b0e4a2667f9efc7e3588f6eeb0140,fundraising,repeating,just_met,5,2,2,3,4,yes,TRUE
558b0e4a2667f9efc7e3588f6eeb0140,concerts,alternating,lower,0,0,0,6,0,yes,TRUE
558b0e4a2667f9efc7e3588f6eeb0140,restaurant,repeating,lower,1,1,5,5,0,yes,TRUE
558b0e4a2667f9efc7e3588f6eeb0140,meeting prep,repeating,lower,6,2,0,1,0,yes,TRUE
558b0e4a2667f9efc7e3588f6eeb0140,housemates,repeating,equal,5,1,1,3,1,yes,TRUE
558b0e4a2667f9efc7e3588f6eeb0140,scheduling,alternating,just_met,0,0,0,6,0,yes,TRUE
558b0e4a2667f9efc7e3588f6eeb0140,coffee,repeating,just_met,1,1,1,5,0,yes,TRUE
558b0e4a2667f9efc7e3588f6eeb0140,weekend,alternating,lower,3,3,3,3,0,yes,TRUE
558b0e4a2667f9efc7e3588f6eeb0140,family meals,alternating,higher,0,0,3,3,0,yes,TRUE
6cb99cca63ffe7c2eadfe649c831945f,scheduling,repeating,higher,3,3,3,3,3,yes,TRUE
6cb99cca63ffe7c2eadfe649c831945f,housemates,repeating,lower,3,3,3,3,3,yes,TRUE
6cb99cca63ffe7c2eadfe649c831945f,group project,repeating,lower,0,0,1,1,3,yes,TRUE
6cb99cca63ffe7c2eadfe649c831945f,groceries,repeating,equal,0,0,0,4,0,yes,TRUE
6cb99cca63ffe7c2eadfe649c831945f,coffee,alternating,higher,0,0,0,3,3,yes,TRUE
6cb99cca63ffe7c2eadfe649c831945f,babysitting,repeating,higher,0,0,0,2,2,yes,TRUE
6cb99cca63ffe7c2eadfe649c831945f,fundraising,alternating,higher,3,3,3,2,1,yes,TRUE
6cb99cca63ffe7c2eadfe649c831945f,feedback,alternating,lower,0,2,3,4,3,yes,TRUE
6cb99cca63ffe7c2eadfe649c831945f,gifts,alternating,equal,0,0,0,5,0,yes,TRUE
6cb99cca63ffe7c2eadfe649c831945f,police,alternating,lower,0,0,0,5,4,yes,TRUE
6cb99cca63ffe7c2eadfe649c831945f,meeting prep,repeating,just_met,0,0,0,0,0,yes,TRUE
6cb99cca63ffe7c2eadfe649c831945f,weekend,alternating,just_met,0,0,0,3,2,yes,TRUE
6cb99cca63ffe7c2eadfe649c831945f,concerts,alternating,just_met,3,3,3,3,3,yes,TRUE
6cb99cca63ffe7c2eadfe649c831945f,restaurant,repeating,just_met,0,0,0,5,4,yes,TRUE
6cb99cca63ffe7c2eadfe649c831945f,architects,repeating,equal,0,0,2,0,3,yes,TRUE
6cb99cca63ffe7c2eadfe649c831945f,family meals,alternating,equal,0,0,0,6,5,yes,TRUE
81348213b2736c806db685b73a03f392,housemates,alternating,higher,4,2,4,3,2,yes,TRUE
81348213b2736c806db685b73a03f392,feedback,repeating,higher,2,3,4,3,4,yes,TRUE
81348213b2736c806db685b73a03f392,babysitting,repeating,lower,5,3,2,2,3,yes,TRUE
81348213b2736c806db685b73a03f392,fundraising,alternating,lower,1,0,2,3,4,yes,TRUE
81348213b2736c806db685b73a03f392,concerts,repeating,equal,4,2,5,2,3,yes,TRUE
81348213b2736c806db685b73a03f392,scheduling,repeating,lower,NA,1,4,2,3,yes,TRUE
81348213b2736c806db685b73a03f392,gifts,alternating,just_met,1,1,2,4,3,yes,TRUE
81348213b2736c806db685b73a03f392,restaurant,alternating,equal,1,1,4,2,3,yes,TRUE
81348213b2736c806db685b73a03f392,family meals,alternating,just_met,NA,3,2,3,4,yes,TRUE
81348213b2736c806db685b73a03f392,meeting prep,alternating,equal,5,0,6,4,5,yes,TRUE
81348213b2736c806db685b73a03f392,weekend,repeating,equal,2,1,6,5,4,yes,TRUE
81348213b2736c806db685b73a03f392,police,repeating,higher,2,4,4,5,3,yes,TRUE
81348213b2736c806db685b73a03f392,architects,repeating,just_met,2,4,3,2,2,yes,TRUE
81348213b2736c806db685b73a03f392,coffee,alternating,lower,1,0,3,2,4,yes,TRUE
81348213b2736c806db685b73a03f392,groceries,repeating,just_met,4,2,3,4,3,yes,TRUE
81348213b2736c806db685b73a03f392,group project,alternating,higher,4,2,3,4,2,yes,TRUE
fa2759f9dcbbb2fd6cef76c0935361e8,meeting prep,repeating,equal,1,1,1,0,1,yes,TRUE
fa2759f9dcbbb2fd6cef76c0935361e8,feedback,repeating,higher,3,2,2,1,0,yes,TRUE
fa2759f9dcbbb2fd6cef76c0935361e8,concerts,alternating,equal,1,1,3,5,0,yes,TRUE
fa2759f9dcbbb2fd6cef76c0935361e8,police,repeating,equal,4,1,1,3,3,yes,TRUE
fa2759f9dcbbb2fd6cef76c0935361e8,gifts,alternating,just_met,1,1,5,5,0,yes,TRUE
fa2759f9dcbbb2fd6cef76c0935361e8,housemates,alternating,lower,1,1,4,5,0,yes,TRUE
fa2759f9dcbbb2fd6cef76c0935361e8,fundraising,alternating,higher,3,3,5,5,0,yes,TRUE
fa2759f9dcbbb2fd6cef76c0935361e8,architects,alternating,higher,3,2,1,3,1,yes,TRUE
fa2759f9dcbbb2fd6cef76c0935361e8,coffee,repeating,lower,2,1,1,2,1,yes,TRUE
fa2759f9dcbbb2fd6cef76c0935361e8,restaurant,alternating,just_met,4,1,1,3,2,yes,TRUE
fa2759f9dcbbb2fd6cef76c0935361e8,weekend,alternating,lower,2,2,2,2,1,yes,TRUE
fa2759f9dcbbb2fd6cef76c0935361e8,groceries,alternating,equal,3,3,4,5,0,yes,TRUE
fa2759f9dcbbb2fd6cef76c0935361e8,family meals,repeating,lower,NA,1,1,1,3,yes,TRUE
fa2759f9dcbbb2fd6cef76c0935361e8,group project,repeating,just_met,5,1,1,0,4,yes,TRUE
fa2759f9dcbbb2fd6cef76c0935361e8,babysitting,repeating,higher,0,2,1,2,1,yes,TRUE
fa2759f9dcbbb2fd6cef76c0935361e8,scheduling,repeating,just_met,1,1,1,1,0,yes,TRUE
7bf548893bc2859f8d16ee74b3d49837,weekend,alternating,just_met,2,5,5,5,0,yes,TRUE
7bf548893bc2859f8d16ee74b3d49837,fundraising,repeating,lower,6,0,1,5,4,yes,TRUE
7bf548893bc2859f8d16ee74b3d49837,architects,repeating,equal,6,6,6,6,0,yes,TRUE
7bf548893bc2859f8d16ee74b3d49837,concerts,repeating,higher,6,3,3,1,5,yes,TRUE
7bf548893bc2859f8d16ee74b3d49837,scheduling,repeating,higher,0,5,5,5,0,yes,TRUE
7bf548893bc2859f8d16ee74b3d49837,feedback,repeating,lower,2,5,5,5,1,yes,TRUE
7bf548893bc2859f8d16ee74b3d49837,housemates,alternating,equal,3,3,6,6,0,yes,TRUE
7bf548893bc2859f8d16ee74b3d49837,restaurant,alternating,equal,4,4,5,5,0,yes,TRUE
7bf548893bc2859f8d16ee74b3d49837,group project,repeating,just_met,5,0,0,0,5,yes,TRUE
7bf548893bc2859f8d16ee74b3d49837,babysitting,repeating,equal,0,6,6,1,1,yes,TRUE
7bf548893bc2859f8d16ee74b3d49837,groceries,alternating,lower,4,4,5,5,0,yes,TRUE
7bf548893bc2859f8d16ee74b3d49837,coffee,repeating,just_met,2,5,3,0,1,yes,TRUE
7bf548893bc2859f8d16ee74b3d49837,police,alternating,just_met,4,6,5,5,0,yes,TRUE
7bf548893bc2859f8d16ee74b3d49837,meeting prep,alternating,higher,3,5,3,2,2,yes,TRUE
7bf548893bc2859f8d16ee74b3d49837,family meals,alternating,lower,0,4,3,5,0,yes,TRUE
7bf548893bc2859f8d16ee74b3d49837,gifts,alternating,higher,2,4,3,3,1,yes,TRUE
92a7caee207b4a7c24054f3061a823de,family meals,repeating,just_met,1,4,2,1,2,yes,TRUE
92a7caee207b4a7c24054f3061a823de,housemates,repeating,lower,2,4,1,4,3,yes,TRUE
92a7caee207b4a7c24054f3061a823de,restaurant,repeating,lower,1,4,1,1,3,yes,TRUE
92a7caee207b4a7c24054f3061a823de,fundraising,alternating,just_met,1,1,5,5,0,yes,TRUE
92a7caee207b4a7c24054f3061a823de,groceries,repeating,just_met,1,5,1,1,1,yes,TRUE
92a7caee207b4a7c24054f3061a823de,architects,alternating,lower,4,1,4,5,0,yes,TRUE
92a7caee207b4a7c24054f3061a823de,group project,repeating,higher,5,0,0,0,5,yes,TRUE
92a7caee207b4a7c24054f3061a823de,coffee,repeating,higher,1,5,4,3,1,yes,TRUE
92a7caee207b4a7c24054f3061a823de,weekend,alternating,higher,1,5,5,5,0,yes,TRUE
92a7caee207b4a7c24054f3061a823de,police,alternating,higher,1,5,5,5,0,yes,TRUE
92a7caee207b4a7c24054f3061a823de,scheduling,alternating,equal,1,5,5,5,0,yes,TRUE
92a7caee207b4a7c24054f3061a823de,gifts,repeating,equal,0,6,0,1,4,yes,TRUE
92a7caee207b4a7c24054f3061a823de,babysitting,alternating,lower,1,5,5,5,0,yes,TRUE
92a7caee207b4a7c24054f3061a823de,feedback,alternating,just_met,1,5,5,5,0,yes,TRUE
92a7caee207b4a7c24054f3061a823de,concerts,alternating,equal,1,4,5,5,0,yes,TRUE
92a7caee207b4a7c24054f3061a823de,meeting prep,repeating,equal,5,5,0,0,5,yes,TRUE
bd89a5b6ea87b13413cb52a8a5552201,restaurant,repeating,lower,4,2,5,4,3,yes,TRUE
bd89a5b6ea87b13413cb52a8a5552201,babysitting,alternating,just_met,3,4,4,3,3,yes,TRUE
bd89a5b6ea87b13413cb52a8a5552201,coffee,repeating,just_met,1,2,3,2,1,yes,TRUE
bd89a5b6ea87b13413cb52a8a5552201,police,alternating,equal,3,4,4,5,2,yes,TRUE
bd89a5b6ea87b13413cb52a8a5552201,family meals,alternating,higher,1,4,4,2,4,yes,TRUE
bd89a5b6ea87b13413cb52a8a5552201,group project,repeating,equal,4,1,0,0,5,yes,TRUE
bd89a5b6ea87b13413cb52a8a5552201,concerts,alternating,lower,1,4,5,2,0,yes,TRUE
bd89a5b6ea87b13413cb52a8a5552201,gifts,alternating,higher,1,4,1,4,2,yes,TRUE
bd89a5b6ea87b13413cb52a8a5552201,weekend,alternating,lower,2,5,5,2,4,yes,TRUE
bd89a5b6ea87b13413cb52a8a5552201,meeting prep,repeating,lower,5,1,2,6,4,yes,TRUE
bd89a5b6ea87b13413cb52a8a5552201,scheduling,alternating,just_met,4,3,2,4,2,yes,TRUE
bd89a5b6ea87b13413cb52a8a5552201,housemates,repeating,equal,4,2,1,4,6,yes,TRUE
bd89a5b6ea87b13413cb52a8a5552201,architects,repeating,higher,1,2,2,1,5,yes,TRUE
bd89a5b6ea87b13413cb52a8a5552201,fundraising,repeating,just_met,5,3,3,2,4,yes,TRUE
bd89a5b6ea87b13413cb52a8a5552201,feedback,alternating,equal,4,2,4,5,5,yes,TRUE
bd89a5b6ea87b13413cb52a8a5552201,groceries,repeating,higher,1,4,4,5,4,yes,TRUE
8a602d109e3f6055d1f90daf5014d22a,police,repeating,higher,1,5,4,4,0,yes,TRUE
8a602d109e3f6055d1f90daf5014d22a,housemates,alternating,lower,3,4,5,6,0,yes,TRUE
8a602d109e3f6055d1f90daf5014d22a,group project,alternating,higher,3,4,5,6,0,yes,TRUE
8a602d109e3f6055d1f90daf5014d22a,scheduling,repeating,equal,0,6,0,2,2,yes,TRUE
8a602d109e3f6055d1f90daf5014d22a,groceries,alternating,just_met,5,5,6,6,0,yes,TRUE
8a602d109e3f6055d1f90daf5014d22a,meeting prep,alternating,equal,3,4,6,6,0,yes,TRUE
8a602d109e3f6055d1f90daf5014d22a,concerts,repeating,equal,0,5,0,1,3,yes,TRUE
8a602d109e3f6055d1f90daf5014d22a,gifts,alternating,equal,4,4,6,6,0,yes,TRUE
8a602d109e3f6055d1f90daf5014d22a,coffee,alternating,higher,1,3,6,6,0,yes,TRUE
8a602d109e3f6055d1f90daf5014d22a,weekend,repeating,higher,0,6,0,0,4,yes,TRUE
8a602d109e3f6055d1f90daf5014d22a,fundraising,repeating,just_met,0,3,0,0,3,yes,TRUE
8a602d109e3f6055d1f90daf5014d22a,feedback,repeating,just_met,2,5,0,1,1,yes,TRUE
8a602d109e3f6055d1f90daf5014d22a,restaurant,alternating,lower,0,6,6,6,0,yes,TRUE
8a602d109e3f6055d1f90daf5014d22a,babysitting,repeating,lower,0,6,0,0,6,yes,TRUE
8a602d109e3f6055d1f90daf5014d22a,family meals,alternating,just_met,1,5,6,6,0,yes,TRUE
8a602d109e3f6055d1f90daf5014d22a,architects,repeating,lower,0,6,0,0,6,yes,TRUE
9b03d31c402e415ce4921175795e0ea5,meeting prep,repeating,higher,0,0,0,0,4,yes,TRUE
9b03d31c402e415ce4921175795e0ea5,police,repeating,just_met,1,5,2,2,2,yes,TRUE
9b03d31c402e415ce4921175795e0ea5,groceries,repeating,lower,4,4,2,4,1,yes,TRUE
9b03d31c402e415ce4921175795e0ea5,family meals,repeating,lower,2,4,2,3,2,yes,TRUE
9b03d31c402e415ce4921175795e0ea5,group project,alternating,just_met,5,5,5,5,1,yes,TRUE
9b03d31c402e415ce4921175795e0ea5,restaurant,repeating,equal,0,4,1,2,4,yes,TRUE
9b03d31c402e415ce4921175795e0ea5,feedback,alternating,lower,4,5,4,4,2,yes,TRUE
9b03d31c402e415ce4921175795e0ea5,weekend,repeating,just_met,2,5,4,2,3,yes,TRUE
9b03d31c402e415ce4921175795e0ea5,coffee,alternating,just_met,5,5,5,5,2,yes,TRUE
9b03d31c402e415ce4921175795e0ea5,gifts,repeating,higher,2,5,5,5,1,yes,TRUE
9b03d31c402e415ce4921175795e0ea5,babysitting,alternating,equal,5,5,5,5,1,yes,TRUE
9b03d31c402e415ce4921175795e0ea5,concerts,alternating,higher,2,4,4,4,2,yes,TRUE
9b03d31c402e415ce4921175795e0ea5,architects,alternating,equal,5,5,5,5,1,yes,TRUE
9b03d31c402e415ce4921175795e0ea5,housemates,repeating,equal,5,5,2,2,3,yes,TRUE
9b03d31c402e415ce4921175795e0ea5,scheduling,alternating,higher,2,5,4,4,2,yes,TRUE
9b03d31c402e415ce4921175795e0ea5,fundraising,alternating,lower,5,5,5,5,1,yes,TRUE
090fe546a73cb700ca6793faac6dff08,scheduling,repeating,just_met,0,4,4,2,0,yes,TRUE
090fe546a73cb700ca6793faac6dff08,babysitting,alternating,higher,2,4,5,5,0,yes,TRUE
090fe546a73cb700ca6793faac6dff08,fundraising,alternating,equal,1,2,5,5,0,yes,TRUE
090fe546a73cb700ca6793faac6dff08,gifts,alternating,just_met,4,2,1,5,5,yes,TRUE
090fe546a73cb700ca6793faac6dff08,groceries,repeating,equal,1,4,4,3,0,yes,TRUE
090fe546a73cb700ca6793faac6dff08,police,repeating,lower,4,2,1,0,3,yes,TRUE
090fe546a73cb700ca6793faac6dff08,restaurant,repeating,higher,5,0,5,5,0,yes,TRUE
090fe546a73cb700ca6793faac6dff08,group project,alternating,lower,5,1,2,5,2,yes,TRUE
090fe546a73cb700ca6793faac6dff08,meeting prep,alternating,just_met,0,0,0,5,0,yes,TRUE
090fe546a73cb700ca6793faac6dff08,coffee,alternating,lower,4,1,2,5,0,yes,TRUE
090fe546a73cb700ca6793faac6dff08,concerts,repeating,just_met,1,3,3,0,5,yes,TRUE
090fe546a73cb700ca6793faac6dff08,family meals,repeating,equal,2,1,4,1,5,yes,TRUE
090fe546a73cb700ca6793faac6dff08,feedback,alternating,equal,4,1,1,5,2,yes,TRUE
090fe546a73cb700ca6793faac6dff08,housemates,repeating,higher,2,1,1,1,5,yes,TRUE
090fe546a73cb700ca6793faac6dff08,architects,alternating,higher,1,1,2,5,0,yes,TRUE
090fe546a73cb700ca6793faac6dff08,weekend,repeating,lower,3,3,1,2,2,yes,TRUE
b06a083b15576d590c8a5479f7733def,housemates,alternating,lower,3,4,5,5,0,yes,TRUE
b06a083b15576d590c8a5479f7733def,group project,alternating,higher,4,0,3,0,1,yes,TRUE
b06a083b15576d590c8a5479f7733def,architects,repeating,lower,5,1,1,0,0,yes,TRUE
b06a083b15576d590c8a5479f7733def,police,repeating,higher,6,6,5,0,6,yes,TRUE
b06a083b15576d590c8a5479f7733def,restaurant,alternating,lower,2,4,5,5,0,yes,TRUE
b06a083b15576d590c8a5479f7733def,fundraising,repeating,just_met,2,0,1,0,2,yes,TRUE
b06a083b15576d590c8a5479f7733def,scheduling,repeating,equal,1,5,3,0,1,yes,TRUE
b06a083b15576d590c8a5479f7733def,babysitting,repeating,lower,4,6,5,1,0,yes,TRUE
b06a083b15576d590c8a5479f7733def,groceries,alternating,just_met,3,6,6,6,0,yes,TRUE
b06a083b15576d590c8a5479f7733def,gifts,alternating,equal,4,6,6,6,0,yes,TRUE
b06a083b15576d590c8a5479f7733def,weekend,repeating,higher,4,6,4,4,0,yes,TRUE
b06a083b15576d590c8a5479f7733def,coffee,alternating,higher,3,5,4,1,0,yes,TRUE
b06a083b15576d590c8a5479f7733def,concerts,repeating,equal,5,6,6,1,2,yes,TRUE
b06a083b15576d590c8a5479f7733def,meeting prep,alternating,equal,3,5,6,6,0,yes,TRUE
b06a083b15576d590c8a5479f7733def,feedback,repeating,just_met,4,5,5,1,3,yes,TRUE
b06a083b15576d590c8a5479f7733def,family meals,alternating,just_met,2,5,6,6,0,yes,TRUE
1f59b76d76b3f0e58b6247a5993808d0,family meals,alternating,lower,3,2,2,5,1,yes,TRUE
1f59b76d76b3f0e58b6247a5993808d0,architects,repeating,higher,4,3,3,2,5,yes,TRUE
1f59b76d76b3f0e58b6247a5993808d0,babysitting,alternating,higher,3,3,4,5,1,yes,TRUE
1f59b76d76b3f0e58b6247a5993808d0,concerts,repeating,equal,2,4,3,4,3,yes,TRUE
1f59b76d76b3f0e58b6247a5993808d0,feedback,alternating,higher,4,4,4,5,1,yes,TRUE
1f59b76d76b3f0e58b6247a5993808d0,meeting prep,alternating,equal,3,3,3,4,1,yes,TRUE
1f59b76d76b3f0e58b6247a5993808d0,scheduling,alternating,just_met,3,4,5,5,1,yes,TRUE
1f59b76d76b3f0e58b6247a5993808d0,groceries,repeating,equal,2,4,3,4,2,yes,TRUE
1f59b76d76b3f0e58b6247a5993808d0,housemates,repeating,lower,3,3,4,3,3,yes,TRUE
1f59b76d76b3f0e58b6247a5993808d0,restaurant,repeating,just_met,2,4,3,2,4,yes,TRUE
1f59b76d76b3f0e58b6247a5993808d0,weekend,repeating,lower,3,3,4,3,3,yes,TRUE
1f59b76d76b3f0e58b6247a5993808d0,group project,alternating,just_met,4,4,4,4,2,yes,TRUE
1f59b76d76b3f0e58b6247a5993808d0,gifts,repeating,just_met,4,3,4,3,4,yes,TRUE
1f59b76d76b3f0e58b6247a5993808d0,coffee,alternating,lower,4,4,4,5,2,yes,TRUE
1f59b76d76b3f0e58b6247a5993808d0,fundraising,repeating,higher,4,3,3,4,4,yes,TRUE
1f59b76d76b3f0e58b6247a5993808d0,police,alternating,equal,4,4,4,5,1,yes,TRUE
